# MA0,MH0,MHch,lam2,laml
2.113635e+02,4.167812e+02,2.547142e+03,-5.305782e+00,3.914621e+00
4.011719e+02,3.103151e+02,2.378279e+03,-4.642031e+00,-6.046078e+00
4.746305e+02,2.394614e+02,2.004808e+03,-5.033080e+00,5.616078e+00
2.561771e+02,2.745576e+02,2.347884e+03,1.049223e-02,-3.166084e+00
3.413801e+02,1.854786e+02,1.400582e+03,4.694044e+00,5.261505e+00
8.094476e+02,5.152874e+01,9.533833e+02,3.481575e+00,6.126989e+00
3.420063e+02,3.107599e+02,2.815000e+03,-1.550738e+00,3.717905e+00
1.026287e+02,4.302078e+02,1.732080e+03,-3.986075e+00,5.912918e+00
1.691456e+02,3.529200e+02,1.599777e+03,-4.643182e+00,-2.027076e+00
2.888458e+02,3.430988e+02,2.785273e+03,5.841689e+00,3.388352e+00
3.426470e+02,3.047091e+02,7.330354e+02,-4.193875e-01,2.384525e-01
1.241416e+02,4.657446e+02,2.723873e+03,-3.331958e-02,4.533891e+00
7.839177e+02,5.434931e+01,6.458611e+02,-5.745285e+00,-2.181774e+00
2.574598e+02,2.382041e+02,2.694378e+03,-5.984178e-01,-4.965451e+00
3.796030e+02,1.210978e+02,2.756946e+03,4.764651e+00,-3.239459e+00
4.997607e+02,1.166945e+02,1.661607e+03,1.914167e+00,-4.523625e+00
1.235440e+02,5.862904e+02,2.987391e+03,2.142087e+00,3.888815e+00
2.125353e+02,3.023375e+02,1.500669e+03,-2.746767e+00,6.887939e-01
1.215872e+02,5.424335e+02,4.492812e+02,-6.872388e-01,7.898659e-01
3.336525e+02,2.551485e+02,9.025356e+02,-6.164071e+00,-4.566601e+00
3.481966e+02,3.537178e+02,2.984848e+03,2.359239e-01,1.196712e+00
8.058343e+01,8.901354e+02,1.230924e+03,-4.251720e+00,-1.248409e+00
4.203000e+02,1.842649e+02,1.237028e+02,-3.880215e+00,2.407382e+00
2.627063e+02,3.094124e+02,1.924727e+03,-2.731156e+00,1.488816e+00
3.344604e+02,3.568192e+02,4.496325e+02,8.893776e-01,1.326301e+00
3.071849e+02,3.108698e+02,1.823382e+03,2.173057e+00,-3.496438e+00
3.743085e+02,2.385028e+02,5.180611e+02,-5.816856e+00,-5.227388e+00
1.734805e+02,4.041995e+02,9.515436e+02,-5.418828e+00,-4.896459e+00
3.138679e+02,2.661747e+02,2.755814e+03,-3.702844e+00,2.597063e+00
3.543258e+02,3.252577e+02,3.791069e+02,-4.781741e+00,3.437053e+00
4.043877e+02,2.182287e+02,1.701425e+03,8.582881e-01,-2.848679e+00
1.484297e+02,5.586719e+02,9.790654e+02,2.116594e+00,-3.031094e+00
3.903029e+02,1.219128e+02,2.757851e+03,-2.291838e-02,-1.319404e+00
5.331559e+02,1.363144e+02,1.108944e+03,-3.374598e+00,-5.555246e+00
1.583973e+02,3.398236e+02,8.810947e+02,-6.006530e+00,-4.387584e+00
1.328445e+02,6.396852e+02,2.813696e+03,-5.145535e+00,-6.137241e+00
5.458043e+02,1.374582e+02,6.490749e+02,6.814534e-01,5.240086e+00
3.347726e+02,3.741359e+02,1.898520e+03,-9.185055e-01,-2.899730e+00
1.037349e+02,4.673984e+02,6.767943e+02,-3.125473e+00,-2.884385e+00
1.952152e+02,5.291467e+02,2.897258e+03,4.830022e+00,3.408781e+00
1.120165e+02,4.007089e+02,6.272042e+02,3.766494e+00,4.083748e+00
1.194937e+02,5.950991e+02,2.002809e+03,5.189099e+00,5.060880e+00
4.399522e+02,2.405760e+02,8.454270e+01,-6.237688e+00,2.620114e+00
1.681987e+02,5.170134e+02,9.466548e+02,-5.132638e+00,7.910619e-01
6.499326e+01,5.898914e+02,4.588359e+02,-2.936014e+00,2.146500e+00
3.175343e+02,3.478169e+02,3.111916e+02,4.540625e+00,9.906957e-01
5.692050e+01,4.077219e+02,2.678988e+03,7.659765e-02,1.690017e+00
2.395817e+02,2.805801e+02,2.166343e+03,3.526330e+00,-1.246112e+00
6.191563e+02,1.219649e+02,2.622194e+03,3.586393e+00,2.289467e+00
5.885056e+02,1.028997e+02,1.191036e+02,2.283492e+00,6.061380e+00
8.522114e+02,6.367723e+01,1.960191e+03,-4.827807e+00,2.399232e+00
4.330650e+02,7.482922e+01,2.765606e+03,3.720310e+00,-3.767460e+00
1.495885e+02,4.682838e+02,1.156326e+03,-3.533752e+00,6.154521e-01
3.028401e+02,2.614123e+02,4.265221e+02,1.704532e+00,-2.581866e+00
3.138412e+02,2.970342e+02,2.664727e+02,3.650062e+00,6.690302e-01
2.593883e+02,4.070690e+02,1.089315e+03,-1.482152e-01,-2.102547e+00
4.960291e+02,1.682029e+02,2.222901e+03,-4.773399e+00,1.540491e+00
4.592157e+02,2.855609e+02,2.166671e+03,1.632238e+00,1.106240e+00
5.610085e+02,8.207355e+01,1.960646e+03,-1.703517e+00,-5.730685e+00
4.440033e+02,1.655365e+02,2.403688e+03,-4.189341e+00,-3.005372e+00
4.188077e+02,1.732777e+02,7.914126e+02,-3.677856e+00,5.189512e+00
4.179643e+02,2.273190e+02,2.681848e+03,5.908192e+00,1.486062e+00
4.672470e+02,1.091388e+02,1.245032e+03,-5.177556e+00,3.960258e+00
4.100139e+02,1.734539e+02,1.561953e+03,-5.796042e+00,-5.110702e+00
2.119503e+02,3.998981e+02,2.248175e+03,-3.055348e+00,3.869035e+00
5.417848e+02,1.294691e+02,1.795939e+03,1.233761e+00,1.274941e+00
4.348576e+02,2.531728e+02,1.351588e+03,-5.999524e+00,-5.537771e+00
7.722107e+01,4.772240e+02,2.005188e+03,-3.180563e+00,5.573752e+00
1.419652e+02,4.016831e+02,1.339825e+03,3.142651e+00,-2.283562e+00
3.424731e+02,2.775890e+02,6.575776e+02,4.114816e-01,2.103575e+00
1.930695e+02,4.172171e+02,1.647786e+02,3.241694e+00,-5.761712e+00
4.303046e+02,2.536582e+02,2.141684e+03,-3.088096e+00,2.601479e+00
2.832880e+02,3.470431e+02,1.269283e+02,4.492165e+00,-3.978990e+00
4.087904e+02,3.742201e+02,2.555522e+03,-1.228919e+00,6.251386e+00
9.685009e+01,6.215108e+02,1.043640e+03,-3.636934e+00,1.883279e+00
1.136289e+02,3.670520e+02,2.118435e+03,4.820849e+00,-3.700851e+00
1.710804e+02,5.095528e+02,1.215953e+03,-3.446578e+00,5.006934e+00
1.700402e+02,4.283044e+02,2.016713e+03,2.317077e+00,6.165778e+00
9.218638e+01,4.328647e+02,1.468744e+03,2.933529e-01,5.213524e+00
7.679700e+01,5.040733e+02,1.641987e+03,1.739884e+00,-5.526214e+00
5.200856e+01,8.703019e+02,2.571341e+03,-6.229131e+00,-4.882104e+00
3.065748e+02,3.340081e+02,2.173174e+03,1.879160e+00,2.956767e-01
1.084517e+02,5.430795e+02,1.877882e+03,4.563228e+00,-4.549861e+00
2.233883e+02,4.530171e+02,7.475099e+02,1.166271e+00,3.669376e+00
3.779280e+02,3.663522e+02,1.666522e+03,2.124071e+00,5.333916e+00
1.205261e+02,3.821995e+02,2.456298e+03,-6.530783e-01,1.503327e+00
2.513780e+02,4.565559e+02,5.333004e+02,5.787143e+00,5.314691e+00
3.318368e+02,1.927758e+02,1.478474e+03,5.744981e+00,4.448813e+00
6.929476e+02,7.638565e+01,1.391238e+03,-1.568783e+00,1.063303e+00
1.203356e+02,4.719849e+02,2.882125e+03,5.853452e+00,-3.918062e+00
3.591733e+02,3.018296e+02,1.255357e+03,-4.805205e+00,-5.773607e+00
3.521377e+02,2.700923e+02,8.401331e+01,4.850701e+00,-2.735376e+00
6.473460e+02,6.563832e+01,8.171266e+02,6.121982e-01,4.223292e+00
3.568484e+02,1.642182e+02,7.764050e+02,4.376585e+00,-4.269637e+00
1.856097e+02,4.597022e+02,7.607051e+02,-4.009295e+00,-1.432583e+00
1.568746e+02,4.738222e+02,2.144965e+03,-2.757768e+00,-6.063689e-01
2.028306e+02,4.192897e+02,2.704739e+03,-2.162241e+00,-4.282052e+00
1.080460e+02,5.804028e+02,2.177582e+03,-5.237313e+00,-8.580554e-01
4.232863e+02,2.952800e+02,1.590457e+03,-4.660000e+00,5.596702e+00
8.248556e+01,4.960100e+02,1.705336e+03,-4.725425e+00,-6.275787e-01
5.947400e+02,2.119422e+02,2.181378e+03,6.395019e-01,-3.946171e+00
1.595207e+02,2.609790e+02,1.867184e+03,5.428023e+00,-5.351011e-01
4.236843e+02,1.394102e+02,9.392262e+01,-1.911020e+00,6.103171e+00
1.718679e+02,3.984600e+02,1.480044e+03,-3.872466e+00,-1.755393e+00
2.515243e+02,4.283948e+02,2.603825e+02,-3.212894e+00,-2.741735e+00
2.031834e+02,7.445075e+02,2.880995e+03,-1.541205e+00,-7.980046e-01
5.781787e+02,1.483031e+02,3.167487e+02,-2.002238e+00,3.129200e+00
3.084235e+02,4.063302e+02,2.401853e+03,5.093967e+00,-3.754774e+00
3.499945e+02,3.600355e+02,6.218538e+01,-2.016793e-01,-3.991820e+00
2.330094e+02,4.352234e+02,1.549549e+03,2.928867e+00,6.005651e+00
2.655542e+02,4.768728e+02,6.476058e+01,3.406272e+00,5.617330e-01
2.834559e+02,3.035950e+02,1.982081e+03,-3.573130e+00,2.778699e+00
9.384885e+01,4.522983e+02,5.756293e+02,-4.353161e+00,3.406816e+00
1.581970e+02,5.466703e+02,2.453871e+03,-3.554768e+00,4.715801e+00
4.017713e+02,2.682515e+02,2.574287e+03,4.976876e+00,9.856728e-01
5.272829e+01,9.982076e+01,2.384143e+03,4.410588e+00,-1.086201e+00
2.119994e+02,4.947816e+02,1.238681e+03,3.590042e+00,3.244226e-01
3.775770e+02,3.375026e+02,8.618694e+02,5.664481e+00,1.556865e+00
1.062588e+02,4.164525e+02,2.592366e+03,2.742408e+00,6.180182e+00
2.387567e+02,3.364272e+02,1.377213e+03,5.737962e-02,-4.314098e-01
8.451814e+01,5.704458e+02,3.744871e+02,-2.305033e+00,-2.364149e+00
2.098868e+02,4.475792e+02,1.508805e+03,-4.161396e+00,-5.160527e-01
3.552766e+02,2.975414e+02,3.862804e+02,3.227371e+00,-3.959147e+00
3.551852e+02,3.314308e+02,1.298975e+03,-4.529446e+00,-1.029032e+00
2.636408e+02,3.217956e+02,2.783153e+03,2.583104e+00,3.206065e+00
1.215377e+02,5.410655e+02,2.065424e+03,-6.407280e-02,3.314287e+00
5.294827e+02,1.322814e+02,8.079003e+02,4.997476e+00,5.799512e+00
7.273763e+02,6.290074e+01,2.608070e+03,3.350486e+00,-2.478956e+00
1.530136e+02,4.825512e+02,2.492702e+03,2.284773e+00,-1.554573e+00
4.688122e+02,2.021778e+02,5.335547e+02,5.890640e-01,-2.496133e+00
2.217993e+02,3.337049e+02,1.299368e+03,1.118314e+00,-5.318796e+00
2.855649e+02,4.181107e+02,8.498168e+02,-5.569318e+00,-6.011903e-01
1.104146e+02,5.610599e+02,1.141699e+03,5.322126e+00,-4.255004e+00
2.448272e+02,4.105003e+02,7.857156e+02,-5.334630e+00,-1.494432e+00
4.229739e+02,6.287590e+02,5.029109e+02,-2.633831e-01,5.095959e+00
2.310185e+02,5.454515e+02,1.684608e+03,-3.899883e+00,-5.626091e+00
5.206566e+02,1.497696e+02,1.984398e+03,3.745557e+00,-3.607387e+00
1.734622e+02,5.423005e+02,2.362621e+03,-5.784989e-01,-2.831528e+00
4.587278e+02,1.381494e+02,1.151152e+03,2.353152e+00,4.246501e+00
8.271365e+02,6.649487e+01,1.157313e+03,-8.955740e-01,-4.185134e+00
3.459777e+02,4.157098e+02,7.086940e+02,-2.129339e+00,6.113206e+00
8.933735e+02,5.773762e+01,2.958703e+03,1.520603e+00,1.613485e+00
4.739182e+02,2.674413e+02,2.268982e+03,3.372161e+00,3.319915e+00
3.241647e+02,2.174176e+02,1.300079e+03,-4.162825e+00,4.132451e+00
3.814400e+02,1.881436e+02,9.486137e+02,-4.695990e+00,-4.209628e+00
2.085247e+02,3.021594e+02,1.156543e+03,5.640430e+00,4.681592e-01
4.217982e+02,2.795544e+02,2.828189e+02,1.854846e+00,3.173967e-01
6.287915e+01,8.983795e+02,1.195991e+03,-3.549476e+00,4.745087e+00
5.899721e+02,1.381373e+02,2.200464e+03,2.093402e+00,-4.581930e+00
8.100898e+02,5.279564e+01,1.026120e+03,2.241732e+00,1.817492e+00
3.685327e+02,3.577399e+02,1.001098e+03,1.972917e+00,-5.379690e+00
3.313446e+02,4.058417e+02,1.257100e+03,5.288034e-01,3.843081e+00
4.157265e+02,5.926843e+01,6.662820e+02,-3.005119e+00,4.657774e+00
3.291917e+02,4.070995e+02,2.320833e+03,4.572588e+00,-4.629103e+00
5.269828e+02,1.327287e+02,1.267480e+03,-9.350243e-01,3.234795e+00
4.401268e+02,2.854884e+02,2.809351e+03,2.544230e-01,4.205691e+00
1.965428e+02,4.252143e+02,1.423015e+03,3.336672e+00,4.690257e+00
1.425930e+02,4.688726e+02,1.848091e+03,-5.657006e+00,-3.057390e+00
8.075239e+01,5.571871e+02,2.101998e+03,-1.229122e+00,3.450638e+00
4.574758e+02,2.174148e+02,1.910907e+03,-1.262290e+00,-5.400162e+00
5.577989e+02,1.323898e+02,1.852276e+03,9.824683e-01,1.164053e+00
5.556987e+02,1.476517e+02,1.994306e+03,2.254275e+00,-1.347637e+00
3.020682e+02,4.145541e+02,4.466292e+02,5.019804e+00,-5.152424e+00
5.809003e+02,4.284677e+02,2.591160e+02,-8.806611e-01,-3.853689e+00
6.069862e+02,1.247846e+02,1.583795e+03,8.023042e-01,5.100697e-01
5.336330e+02,9.266804e+01,2.622478e+02,-2.295679e+00,-3.708269e+00
2.866465e+02,3.832786e+02,6.323314e+02,4.499678e+00,-5.961178e-01
3.177438e+02,4.073167e+02,4.004274e+02,2.140576e+00,-2.796236e+00
5.406251e+01,8.502640e+02,2.281955e+03,-5.551492e+00,2.163866e+00
6.136243e+02,1.312683e+02,2.207034e+03,4.822923e-01,3.696158e+00
5.327114e+02,2.451650e+02,1.687072e+02,-2.270138e+00,5.330165e+00
6.986683e+02,8.930794e+01,2.379170e+03,2.377054e+00,3.873049e-01
6.182887e+02,1.345776e+02,6.979024e+02,1.355911e+00,4.133806e+00
6.798719e+01,4.566552e+02,1.691851e+03,6.086355e+00,2.831815e+00
6.392840e+01,6.542375e+02,2.028326e+02,7.367611e-01,-1.202041e+00
6.212155e+02,1.093361e+02,2.442336e+03,3.213735e-01,4.262140e+00
1.856968e+02,4.860268e+02,2.106624e+03,4.453519e+00,3.533040e+00
5.674981e+01,4.563887e+02,2.648334e+03,-3.489764e+00,9.053532e-01
1.796007e+02,3.759509e+02,1.917588e+03,-1.238207e+00,3.463472e+00
5.075892e+02,1.314727e+02,1.821715e+03,-2.725679e+00,-1.317908e+00
1.663221e+02,5.329258e+02,7.804799e+02,-1.930897e+00,2.057149e+00
5.253824e+02,1.072728e+02,5.037704e+02,-5.471461e+00,-2.151143e+00
8.577399e+02,5.897401e+01,7.969419e+02,1.150873e+00,2.305828e+00
5.677406e+02,1.038947e+02,2.995410e+03,4.814353e+00,-4.757679e+00
8.284985e+02,5.800702e+01,4.270171e+02,-1.619534e+00,5.047772e-01
1.698919e+02,5.340482e+02,2.066566e+03,2.080790e-01,5.846880e+00
5.374498e+02,2.137821e+02,1.394031e+03,4.843316e+00,-2.197005e+00
1.439986e+02,5.486025e+02,1.060671e+03,3.822397e+00,2.879642e+00
5.521303e+02,1.207608e+02,2.577059e+03,5.118281e+00,3.342317e+00
3.911541e+02,4.303548e+02,2.819245e+03,5.056667e+00,1.807818e+00
2.871171e+02,2.929954e+02,2.184973e+03,-1.989425e+00,3.749495e+00
4.620764e+02,2.193498e+02,9.974886e+02,4.704384e+00,9.100347e-03
3.674305e+02,1.999124e+02,5.088606e+02,-4.481407e+00,-1.597722e+00
3.539756e+02,4.475406e+02,1.359588e+03,-5.334081e+00,1.324313e+00
4.409192e+02,3.038584e+02,2.567550e+03,2.785469e+00,1.123133e+00
7.750361e+02,5.564297e+01,1.713075e+03,4.671561e+00,-1.681164e+00
2.304563e+02,4.852506e+02,2.303333e+03,-8.462329e-01,5.530360e+00
2.858697e+02,4.309839e+02,1.648782e+03,-3.164413e+00,-3.669297e+00
2.763505e+02,4.827905e+02,1.475332e+03,-3.348204e-01,1.811610e+00
5.958791e+02,7.619515e+01,1.037962e+03,2.062897e+00,-2.850449e+00
4.679156e+02,2.119535e+02,1.585907e+03,-5.196085e-01,4.986811e+00
2.478950e+02,4.415417e+02,1.392091e+03,-2.790519e+00,5.968163e+00
4.807890e+02,2.868643e+02,3.508825e+02,4.472619e+00,-4.844619e+00
1.045843e+02,6.303242e+02,3.469070e+02,3.882881e+00,-1.691302e+00
1.488087e+02,4.599445e+02,2.025317e+03,-2.410237e+00,5.719753e-01
6.193170e+02,7.453630e+01,2.118699e+02,-2.333538e+00,-1.821051e+00
3.706461e+02,3.385348e+02,1.249523e+03,-5.297380e+00,5.414868e+00
8.873803e+01,7.190654e+02,8.912782e+02,2.251969e+00,-4.907011e+00
3.527673e+02,3.161841e+02,2.702821e+02,-3.318562e+00,-5.390280e-01
1.576117e+02,5.896542e+02,2.058619e+03,9.226974e-01,-5.864987e+00
3.193724e+02,3.375980e+02,1.914954e+03,4.167325e-01,5.243309e+00
1.813960e+02,3.256867e+02,2.758890e+03,3.992815e+00,1.559071e+00
4.670352e+02,2.845365e+02,5.748604e+02,3.376818e-01,4.938095e+00
3.501306e+02,3.833074e+02,6.491690e+02,5.797218e+00,-5.935788e+00
4.457324e+02,5.253001e+02,1.327782e+02,-6.109468e+00,2.562149e+00
2.527103e+02,4.670241e+02,1.251763e+03,-7.812787e-01,-1.301547e+00
1.540548e+02,5.322885e+02,1.965052e+03,-2.967943e+00,3.108108e+00
4.905813e+02,1.450455e+02,3.508413e+02,1.910816e+00,4.839547e+00
5.281581e+01,1.057310e+03,1.887619e+03,5.579861e+00,2.368735e+00
7.421999e+02,2.806750e+02,9.391100e+02,4.862366e+00,-5.223170e+00
5.628411e+02,3.230537e+02,5.721512e+01,4.370077e+00,2.343107e+00
4.407191e+02,3.059835e+02,1.697639e+03,-5.702242e+00,-1.657772e-01
3.803579e+02,2.888066e+02,5.412672e+02,1.385634e+00,6.415306e-01
4.032872e+02,2.563720e+02,2.947080e+03,8.556747e-01,1.446630e+00
2.097420e+02,5.821423e+02,2.516590e+03,-4.424607e+00,-9.412571e-01
4.742559e+02,3.065986e+02,1.244738e+03,-5.897718e+00,-3.537206e+00
1.379954e+02,4.244630e+02,3.318324e+02,3.257286e+00,-1.695565e+00
6.403921e+02,6.082888e+01,2.967654e+03,-8.990130e-01,-1.723604e+00
3.791881e+02,2.161456e+02,2.254273e+03,2.189839e+00,4.824748e+00
5.099390e+02,1.140817e+02,1.923241e+03,-1.294297e+00,-2.741807e+00
2.716698e+02,2.639254e+02,2.181679e+03,1.860919e+00,2.475304e+00
4.738295e+02,2.417110e+02,1.033717e+03,-6.174998e+00,-4.868801e+00
1.739363e+02,7.967063e+02,1.168366e+03,5.613034e+00,1.095142e+00
5.549280e+02,1.064925e+02,2.337309e+03,5.196483e+00,5.183800e+00
3.879112e+02,2.653740e+02,1.268681e+03,-4.836938e+00,-6.649849e-01
2.799586e+02,4.332709e+02,1.156108e+03,1.613888e+00,2.316933e+00
2.370947e+02,2.946485e+02,2.860587e+03,-2.612848e+00,-6.021179e+00
2.194081e+02,5.095628e+02,2.013815e+03,1.581392e+00,-9.978631e-01
1.765781e+02,4.934954e+02,2.277719e+02,-5.631123e+00,4.040341e+00
4.805396e+02,1.377298e+02,2.279741e+03,3.968497e+00,3.636713e+00
6.469268e+02,7.675744e+01,1.575384e+03,-4.371378e+00,-3.448826e+00
5.988390e+02,9.111952e+01,2.867278e+03,-1.338020e+00,1.444799e+00
3.922089e+02,1.672284e+02,5.673452e+02,-4.538236e+00,9.139455e-01
2.194891e+02,4.671603e+02,2.725804e+03,1.247108e+00,-1.962420e+00
4.914887e+02,1.525344e+02,2.419491e+03,-2.827812e+00,4.195149e+00
6.677828e+01,6.196777e+02,1.177561e+03,-3.700645e+00,2.552652e+00
4.376324e+02,5.553402e+02,2.973270e+03,-2.396304e+00,2.815367e+00
3.782521e+02,3.671640e+02,2.335349e+03,3.594617e+00,1.118448e+00
2.905832e+02,2.597097e+02,9.944095e+02,3.217841e+00,2.097030e+00
4.803655e+02,2.308832e+02,2.041272e+03,-4.885272e+00,-5.968304e+00
3.336166e+02,2.217075e+02,2.062958e+03,-5.881315e+00,2.785369e+00
3.883367e+02,2.151407e+02,1.268700e+03,-6.102264e+00,-1.345164e+00
7.402652e+01,6.224374e+02,4.336358e+02,-6.154056e+00,-2.587577e+00
5.162446e+02,2.620916e+02,2.626054e+03,4.876326e+00,-5.042545e+00
5.056937e+02,5.486607e+02,1.313290e+02,1.715281e+00,-5.037051e+00
5.472333e+02,2.338428e+02,6.292526e+02,2.132563e+00,5.757715e-01
2.609065e+02,2.095948e+02,2.183298e+03,-3.517909e+00,-5.758756e+00
4.389457e+02,3.283203e+02,1.375469e+02,-5.624127e+00,3.325643e+00
5.318820e+02,1.645228e+02,2.766547e+03,5.868317e+00,6.243647e+00
2.017607e+02,5.273847e+02,8.149697e+02,-3.903827e+00,-5.377913e+00
8.533203e+02,5.400144e+01,1.508220e+02,-1.755221e+00,-3.545180e+00
5.808100e+02,1.153868e+02,1.458460e+03,-5.748665e+00,-4.229746e-01
4.965925e+02,2.194882e+02,1.681477e+03,-5.942951e+00,1.996058e+00
3.823048e+02,3.052795e+02,2.759690e+03,-2.021153e+00,-3.756106e+00
5.269868e+02,2.940805e+02,2.140037e+03,-3.717178e+00,-1.524444e+00
2.010863e+02,4.481807e+02,1.451743e+03,1.530606e+00,4.215821e-01
5.112955e+02,5.626067e+02,1.211328e+03,-1.820869e+00,5.824459e+00
5.665018e+02,2.339636e+02,1.601115e+03,6.266967e+00,1.870772e+00
2.619471e+02,3.315863e+02,1.674471e+03,-3.250765e+00,-4.382310e+00
1.493672e+02,5.229865e+02,6.830495e+02,3.064017e+00,-6.038932e+00
1.526066e+02,4.991085e+02,1.506393e+02,-5.654765e+00,-5.143487e+00
3.681907e+02,3.613196e+02,1.754971e+03,1.928834e+00,1.756685e+00
1.546888e+02,5.572645e+02,2.618720e+03,-1.948212e+00,-2.967189e-01
5.111871e+01,1.058021e+03,2.047421e+03,2.365710e+00,3.604456e+00
4.884613e+02,2.089905e+02,2.149253e+02,-2.089778e+00,5.483601e+00
2.025203e+02,5.351615e+02,3.022707e+02,1.830750e+00,-5.051700e+00
4.066595e+02,1.997567e+02,2.905158e+02,2.113086e+00,5.572070e+00
9.082729e+02,5.282426e+01,2.505653e+03,-4.362068e+00,-6.041133e+00
6.199866e+02,1.335256e+02,2.024804e+03,2.120018e+00,3.312329e+00
5.581758e+02,4.395196e+02,1.161693e+03,-1.223411e+00,6.842144e-02
1.450239e+02,5.708292e+02,1.213252e+03,3.601979e+00,1.462224e+00
1.475015e+02,4.354801e+02,2.178387e+03,5.778901e+00,3.084062e+00
4.500051e+02,6.614550e+02,2.483553e+03,3.755956e+00,-4.525731e-01
2.440166e+02,4.589954e+02,1.717938e+03,1.552097e+00,-1.471050e+00
2.239970e+02,7.601278e+02,1.021217e+03,-5.494987e+00,-5.638998e+00
6.522829e+02,1.180830e+02,2.473978e+03,-8.787108e-01,-2.762201e+00
3.843650e+02,6.887675e+02,1.611803e+03,3.730988e+00,3.138776e+00
1.377588e+02,5.050609e+02,2.658966e+03,1.336039e+00,-1.945740e+00
1.638083e+02,4.356298e+02,2.794814e+03,2.001659e+00,6.520342e-01
5.944237e+02,7.753831e+01,2.483489e+03,-1.270910e+00,-5.553646e+00
6.267187e+02,8.674824e+01,2.422991e+03,-5.012510e+00,-3.640350e+00
5.791508e+02,2.063164e+02,1.124267e+03,-4.893199e+00,8.496689e-01
5.758768e+02,1.703695e+02,2.421833e+03,2.294348e+00,-3.929491e+00
6.242931e+01,7.734635e+02,2.808460e+03,-3.962596e+00,-1.861978e+00
4.582295e+02,2.561540e+02,1.883108e+03,5.663102e+00,-3.466942e+00
6.240184e+02,8.656519e+01,1.330543e+03,4.675716e+00,-1.590414e+00
1.885245e+02,5.771511e+02,2.499193e+03,-1.435671e+00,-4.182932e+00
5.657478e+02,1.583068e+02,1.489490e+03,-5.078078e+00,3.882001e+00
3.920868e+02,2.067748e+02,2.926641e+03,4.492350e+00,1.244625e+00
3.478094e+02,3.692439e+02,2.822362e+03,1.508401e+00,4.936851e+00
2.062091e+02,5.470684e+02,3.011615e+02,-2.572497e+00,-1.655753e+00
3.330211e+02,2.645398e+02,1.638351e+03,4.719635e+00,5.626691e+00
1.920422e+02,5.498380e+02,2.613478e+03,6.216341e+00,-6.054178e+00
6.982076e+02,8.768099e+01,3.786180e+02,1.837560e+00,2.933303e+00
5.214621e+02,5.161011e+02,2.047297e+03,-2.436824e-01,-2.197650e+00
2.151729e+02,3.664696e+02,1.112886e+03,-1.944759e+00,-3.243742e+00
2.240845e+02,4.630483e+02,6.482097e+02,-3.116559e+00,-4.354933e+00
1.858947e+02,5.406351e+02,1.555543e+03,4.973235e+00,3.167733e+00
6.043990e+01,8.560163e+02,1.469653e+03,3.637798e+00,-4.561326e+00
5.545181e+02,1.663320e+02,2.180144e+03,3.306743e+00,-4.412827e+00
5.091425e+01,1.061725e+03,6.183139e+01,-4.082418e-01,2.695936e+00
7.273567e+02,6.866249e+01,1.816876e+03,4.607795e+00,-2.783726e+00
4.459086e+02,2.849327e+02,1.927193e+03,-4.724048e+00,3.475845e+00
2.687538e+02,4.302151e+02,1.863145e+02,-5.430441e+00,-4.605824e-01
3.848329e+02,3.701232e+02,2.438696e+03,-1.924871e+00,-5.796901e+00
9.394711e+01,8.629115e+02,1.391123e+03,4.657929e+00,1.713027e+00
3.168371e+02,3.714554e+02,1.421434e+03,-4.819103e+00,-1.542565e+00
6.033691e+02,3.884215e+02,1.960598e+03,-2.342123e+00,-5.130442e-01
4.725655e+02,2.543040e+02,2.211542e+03,1.527629e+00,4.989474e+00
1.343624e+02,7.506807e+02,3.564323e+02,3.292839e+00,-5.656624e+00
4.177769e+02,5.829308e+02,1.699496e+03,-4.677388e+00,-5.297229e+00
6.252924e+02,1.596177e+02,1.988112e+03,-4.364929e+00,5.283220e-01
3.532457e+02,5.960797e+02,2.211703e+03,1.779217e+00,-3.162731e+00
6.740813e+02,5.589687e+01,2.451136e+03,-2.608210e+00,3.660681e+00
5.420687e+02,3.021662e+02,1.884435e+03,-4.034641e+00,2.621969e+00
8.065795e+02,5.333346e+01,4.267039e+02,1.830166e+00,1.903557e+00
4.697340e+02,2.179000e+02,1.111830e+03,5.457077e+00,-2.187690e+00
5.931549e+01,6.847261e+02,1.852928e+03,-3.228121e+00,9.394327e-01
3.597468e+02,2.681185e+02,2.652529e+03,5.209521e+00,5.358016e+00
3.814879e+02,3.506480e+02,2.593828e+03,-3.003583e+00,3.820054e+00
9.207578e+01,6.274197e+02,1.353275e+03,1.477844e+00,3.822446e+00
5.198294e+02,3.723751e+02,2.293113e+03,3.251816e+00,3.179217e+00
8.723138e+01,5.896266e+02,2.873265e+03,6.203615e+00,7.364943e-01
5.945194e+02,1.570291e+02,2.227625e+03,5.360532e+00,5.334589e+00
4.216573e+02,2.882084e+02,1.084590e+03,-5.423566e+00,2.938852e+00
5.626354e+02,3.033497e+02,2.999016e+03,-5.014549e+00,-3.813865e+00
2.953965e+02,7.093725e+02,1.143858e+03,-2.564460e+00,-1.093640e+00
8.404684e+01,8.319533e+02,2.726785e+03,1.217201e+00,2.109253e+00
5.610418e+02,4.887434e+02,2.971356e+03,5.637337e+00,1.134090e+00
5.385280e+02,2.890500e+02,2.939046e+03,2.587006e+00,-4.821401e+00
4.762814e+02,1.053465e+02,2.836888e+03,5.003462e+00,-4.270872e+00
