# MA0,MH0,MHch,lam2,laml
1.89522e+02,8.04772e+02,9.15681e+02,1.15396e+01,1.97676e+00
1.42550e+02,6.54271e+02,8.41651e+02,1.11985e+01,2.45861e+00
2.39719e+02,7.54356e+02,8.38195e+02,7.58654e+00,3.60600e+00
7.23066e+01,8.35284e+02,8.88432e+02,6.02745e+00,3.87713e+00
2.30574e+02,7.84686e+02,1.00496e+03,4.49271e+00,5.10531e+00
1.18511e+02,7.74577e+02,9.81479e+02,1.77106e+00,5.55003e+00
1.35551e+02,7.95356e+02,1.03940e+03,1.63123e+00,-5.63893e+00
1.94563e+02,6.69697e+02,1.08091e+03,5.70131e+00,-4.70177e+00
1.54080e+02,6.98994e+02,1.15268e+03,7.63402e+00,-4.53267e+00
1.76836e+02,6.77429e+02,1.16289e+03,9.67401e+00,-3.54911e+00
1.27948e+02,7.63624e+02,1.12231e+03,7.60833e+00,-2.29334e+00
1.70564e+02,7.67668e+02,1.12406e+03,1.18438e+01,-1.97386e+00
7.37795e+01,6.89275e+02,1.06945e+03,5.85128e+00,-6.80838e-01
7.63897e+01,6.85257e+02,1.08204e+03,9.11176e+00,-4.03679e-01
2.36665e+02,6.95629e+02,1.05221e+03,5.78282e+00,1.17057e+00
1.38366e+02,8.20235e+02,1.11985e+03,5.65507e+00,1.93609e+00
1.20308e+02,7.15955e+02,1.18435e+03,7.74923e-01,2.72197e+00
1.08091e+02,7.04390e+02,1.13337e+03,3.66013e-01,3.57971e+00
8.68073e+01,8.03921e+02,1.19769e+03,3.79436e+00,3.93552e+00
1.98129e+02,6.55556e+02,1.10981e+03,2.80510e+00,5.17187e+00
9.84329e+01,6.93672e+02,1.09391e+03,1.85985e+00,5.58466e+00
2.45515e+02,8.22132e+02,1.37641e+03,6.50883e+00,-6.00168e+00
2.31394e+02,6.86298e+02,1.34399e+03,7.13761e+00,-5.26492e+00
1.70352e+02,7.09196e+02,1.38744e+03,4.56932e+00,-4.38585e+00
2.00071e+02,7.05074e+02,1.32982e+03,7.58684e+00,-3.56198e+00
1.06074e+02,6.93668e+02,1.38235e+03,4.53790e+00,-2.36280e+00
5.07390e+01,7.48553e+02,1.23682e+03,6.51020e-01,-1.92241e+00
1.68212e+02,8.06538e+02,1.31866e+03,6.98400e+00,-6.20094e-01
8.63010e+01,7.87239e+02,1.28748e+03,4.26602e+00,1.48926e-01
2.10171e+02,6.74608e+02,1.33735e+03,7.23975e+00,9.05129e-01
1.74327e+02,8.09527e+02,1.33976e+03,9.06532e+00,1.77722e+00
1.04441e+02,8.06870e+02,1.30041e+03,2.36637e+00,2.40341e+00
1.16562e+02,7.05614e+02,1.37161e+03,7.94820e+00,3.27271e+00
1.46759e+02,8.04794e+02,1.30150e+03,2.82031e+00,4.54828e+00
6.56541e+01,7.90846e+02,1.31857e+03,2.40271e+00,5.37532e+00
2.12181e+02,6.44961e+02,1.28266e+03,9.68471e-01,5.84323e+00
1.46927e+02,6.70319e+02,1.44443e+03,2.78208e+00,-6.26236e+00
8.63329e+01,7.61687e+02,1.44426e+03,9.35234e+00,-5.42168e+00
1.76155e+02,6.79774e+02,1.49473e+03,5.40533e+00,-3.87987e+00
5.38239e+01,7.97180e+02,1.46417e+03,1.63924e+00,-3.05546e+00
6.54118e+01,7.85666e+02,1.55635e+03,1.56205e+00,-2.92138e+00
1.52461e+02,6.41122e+02,1.56301e+03,2.29293e+00,-1.30169e+00
2.38248e+02,7.42516e+02,1.49376e+03,8.85198e-01,-1.01810e+00
1.40570e+02,7.51529e+02,1.52663e+03,6.85234e+00,3.64472e-01
1.06231e+02,7.76108e+02,1.54784e+03,2.69451e+00,1.13097e+00
1.71388e+02,7.96873e+02,1.43053e+03,9.46231e+00,1.48207e+00
5.64288e+01,7.55032e+02,1.61637e+03,1.03311e+01,2.64381e+00
5.07596e+01,7.01102e+02,1.52135e+03,7.33026e+00,3.36280e+00
2.24215e+02,7.18679e+02,1.53250e+03,2.09965e+00,4.38015e+00
2.27475e+02,6.90702e+02,1.52824e+03,5.84163e+00,5.01377e+00
1.29794e+02,6.40927e+02,1.59222e+03,3.53377e-01,5.88782e+00
1.40543e+02,7.32182e+02,1.75738e+03,1.07059e+00,-5.81684e+00
1.32160e+02,8.33822e+02,1.70372e+03,2.58804e+00,-5.24889e+00
1.32550e+02,8.27721e+02,1.63544e+03,1.07765e+00,-4.17919e+00
1.43887e+02,6.40516e+02,1.76460e+03,6.10142e+00,-3.37116e+00
1.76243e+02,7.33052e+02,1.64064e+03,7.28150e+00,-2.31872e+00
1.71852e+02,6.87970e+02,1.71465e+03,6.98224e+00,-1.48779e+00
1.20773e+02,7.46480e+02,1.80175e+03,1.10962e+01,-5.15467e-01
1.99964e+02,7.97989e+02,1.65803e+03,5.00267e+00,4.13096e-01
2.31348e+02,8.22898e+02,1.69348e+03,1.10376e+01,7.07891e-01
2.35528e+02,7.92708e+02,1.74202e+03,9.06805e+00,2.06519e+00
1.19517e+02,7.30031e+02,1.74254e+03,3.91876e+00,2.82167e+00
5.92364e+01,6.78155e+02,1.62841e+03,1.14053e+01,3.03295e+00
1.79257e+02,7.34259e+02,1.64978e+03,1.08858e+00,3.90907e+00
1.24458e+02,6.56624e+02,1.80376e+03,1.03217e+00,4.73292e+00
9.50439e+01,8.08705e+02,1.76266e+03,3.91110e+00,5.93330e+00
5.25466e+01,8.22438e+02,1.83424e+03,9.98736e+00,-5.97897e+00
7.25184e+01,8.00351e+02,1.82742e+03,3.07320e+00,-5.34720e+00
1.44782e+02,7.06863e+02,1.86325e+03,1.14641e+01,-4.21092e+00
1.19826e+02,7.11452e+02,1.86793e+03,7.48046e+00,-3.52368e+00
1.55818e+02,6.83312e+02,2.01308e+03,2.98820e+00,-2.86171e+00
1.43752e+02,7.48709e+02,1.90367e+03,1.12883e+01,-1.37077e+00
6.86126e+01,6.55142e+02,2.01447e+03,1.13441e+01,-5.44590e-01
1.36351e+02,6.89827e+02,1.90856e+03,1.04331e+01,-1.76326e-01
2.06325e+02,6.53591e+02,2.01654e+03,8.42418e+00,1.00205e+00
8.97417e+01,6.42966e+02,1.96827e+03,7.82897e+00,2.01944e+00
5.64933e+01,7.79096e+02,1.83987e+03,1.05924e+01,2.25849e+00
8.35901e+01,6.99192e+02,1.98777e+03,4.84262e+00,2.96999e+00
1.74880e+02,7.98978e+02,1.93817e+03,1.25249e+01,3.86900e+00
6.33926e+01,6.88808e+02,1.84243e+03,4.39228e+00,4.73366e+00
2.05297e+02,7.15662e+02,1.83052e+03,1.25386e+00,5.62973e+00
1.99940e+02,6.58817e+02,2.05185e+03,7.38512e+00,-5.56066e+00
1.89123e+02,8.30675e+02,2.16809e+03,6.56627e+00,-4.99956e+00
2.34063e+02,6.51186e+02,2.02480e+03,1.08601e+01,-4.14765e+00
7.79171e+01,7.68532e+02,2.11842e+03,2.45671e+00,-3.57989e+00
1.60018e+02,7.43939e+02,2.09428e+03,9.85902e+00,-2.26021e+00
2.23755e+02,7.28723e+02,2.05361e+03,9.72571e+00,-1.96585e+00
1.64312e+02,7.24323e+02,2.05930e+03,8.37435e+00,-1.25371e+00
2.18128e+02,8.06648e+02,2.17905e+03,2.95683e+00,-3.62802e-01
1.33790e+02,8.06655e+02,2.17517e+03,3.65255e+00,4.55420e-01
1.15552e+02,6.56241e+02,2.03375e+03,8.14425e+00,1.54498e+00
1.15350e+02,6.89458e+02,2.07144e+03,1.15004e-01,2.74796e+00
1.91739e+02,8.29899e+02,2.07419e+03,7.24391e+00,3.28802e+00
2.30728e+02,6.66677e+02,2.14177e+03,5.99508e+00,4.28575e+00
1.43383e+02,6.85047e+02,2.05719e+03,4.91822e+00,5.41445e+00
8.31547e+01,7.24411e+02,2.03480e+03,1.23735e+01,5.49547e+00
1.77768e+02,7.38584e+02,2.24814e+03,1.18374e+01,-5.49399e+00
9.95169e+01,8.31136e+02,2.29573e+03,1.16587e+01,-5.06884e+00
2.42956e+02,7.49493e+02,2.33870e+03,1.24458e+01,-4.12259e+00
9.81387e+01,7.84892e+02,2.22418e+03,7.91532e+00,-3.58069e+00
2.05242e+02,7.52261e+02,2.29193e+03,4.52524e+00,-2.17649e+00
1.33337e+02,8.16691e+02,2.34122e+03,1.18271e+01,-1.85921e+00
9.17951e+01,6.77563e+02,2.25737e+03,6.80767e+00,-8.21976e-01
1.77347e+02,7.69647e+02,2.32131e+03,5.94919e-01,-2.30659e-01
2.16056e+02,6.61293e+02,2.30577e+03,1.24307e+01,4.20136e-01
2.11391e+02,8.18207e+02,2.35228e+03,1.20760e+01,2.06337e+00
1.06374e+02,8.14941e+02,2.35960e+03,2.15371e+00,2.16989e+00
1.39674e+02,7.14497e+02,2.22025e+03,4.36812e+00,3.20263e+00
1.78630e+02,7.68652e+02,2.22730e+03,3.70855e+00,4.45389e+00
6.52759e+01,6.57738e+02,2.40043e+03,1.28090e-01,5.38922e+00
1.98504e+02,7.05802e+02,2.30998e+03,3.93817e+00,5.88351e+00
5.29888e+01,7.13694e+02,2.50933e+03,2.73736e+00,-5.73880e+00
2.36182e+02,6.58262e+02,2.48650e+03,4.62605e+00,-4.91516e+00
1.36482e+02,6.45917e+02,2.52729e+03,4.78702e+00,-4.18508e+00
6.28487e+01,7.00087e+02,2.45631e+03,1.78125e+00,-3.28025e+00
1.84345e+02,7.56210e+02,2.49964e+03,7.52979e+00,-2.58816e+00
1.99509e+02,8.19638e+02,2.58050e+03,1.11100e+01,-1.76799e+00
9.44743e+01,6.75125e+02,2.43354e+03,5.04072e+00,-8.07637e-01
1.64450e+02,7.34910e+02,2.43275e+03,3.10634e+00,-6.14476e-02
1.14507e+02,7.80547e+02,2.53408e+03,8.78517e+00,4.99197e-01
1.92896e+02,6.74890e+02,2.58581e+03,8.08144e-01,1.27334e+00
1.92990e+02,6.66133e+02,2.49601e+03,3.73259e+00,2.65312e+00
1.95532e+02,7.10803e+02,2.48126e+03,9.06243e+00,3.67472e+00
5.74363e+01,7.07426e+02,2.50616e+03,4.15513e+00,4.39600e+00
2.21831e+02,8.02831e+02,2.57953e+03,1.02854e+01,4.98119e+00
1.12185e+02,7.01886e+02,2.41419e+03,5.63340e+00,5.97692e+00
2.06529e+02,8.26278e+02,2.73016e+03,7.16035e+00,-5.73712e+00
1.01828e+02,7.79118e+02,2.62905e+03,5.25746e+00,-5.23646e+00
1.30044e+02,7.34110e+02,2.77750e+03,1.22389e+01,-4.40212e+00
6.80926e+01,7.74909e+02,2.77569e+03,1.03283e+01,-3.01585e+00
9.70653e+01,6.62388e+02,2.67074e+03,8.96357e+00,-2.44736e+00
1.65733e+02,8.03131e+02,2.70561e+03,4.11393e+00,-1.81459e+00
1.28620e+02,6.67426e+02,2.67892e+03,4.19643e+00,-5.02820e-01
1.99717e+02,7.08059e+02,2.73965e+03,1.21264e+01,3.61599e-01
8.74384e+01,8.24583e+02,2.63607e+03,2.26300e+00,9.78623e-01
1.57355e+02,7.23299e+02,2.67090e+03,8.28809e+00,1.83508e+00
2.02006e+02,8.30849e+02,2.68161e+03,9.47038e+00,2.92559e+00
2.26922e+02,6.84606e+02,2.69723e+03,9.38574e+00,3.08879e+00
2.14635e+02,7.44781e+02,2.74533e+03,1.18800e+01,3.98221e+00
1.41486e+02,7.23803e+02,2.68276e+03,6.90043e+00,5.27399e+00
1.12818e+02,6.47410e+02,2.72138e+03,5.14895e+00,5.59251e+00
1.07610e+02,7.66948e+02,2.87157e+03,1.00034e+01,-5.97258e+00
1.24074e+02,6.83574e+02,2.94703e+03,1.20827e+01,-4.69035e+00
6.28215e+01,7.54450e+02,2.87179e+03,1.65436e+00,-4.14449e+00
1.90212e+02,7.86300e+02,2.80964e+03,2.56913e+00,-3.04056e+00
5.01705e+01,7.33750e+02,2.85287e+03,1.14314e+01,-2.82065e+00
2.28306e+02,7.76502e+02,2.92828e+03,9.38491e+00,-1.37780e+00
1.34445e+02,7.27287e+02,2.88402e+03,1.04620e+01,-5.72217e-01
1.02593e+02,7.22035e+02,2.99631e+03,1.26311e-01,-8.39611e-03
1.55301e+02,7.38408e+02,2.85629e+03,8.60281e-01,4.30926e-01
1.50196e+02,7.55912e+02,2.85848e+03,1.13565e+01,1.34724e+00
9.66427e+01,7.00452e+02,2.99614e+03,5.47347e+00,2.40614e+00
2.31281e+02,6.96219e+02,2.90870e+03,9.03746e+00,3.62015e+00
1.35230e+02,7.98332e+02,2.90481e+03,1.17326e+01,4.35102e+00
1.03545e+02,6.56251e+02,2.98606e+03,9.17802e+00,5.10941e+00
1.55085e+02,6.73939e+02,2.98269e+03,3.99505e+00,6.04020e+00
4.18122e+02,6.98161e+02,8.51205e+01,3.24524e+00,-5.96771e+00
4.15136e+02,7.76962e+02,1.93237e+02,3.41669e+00,-5.29653e+00
3.81457e+02,7.37511e+02,1.18082e+02,8.73141e+00,-4.02688e+00
3.82152e+02,6.93363e+02,2.41450e+02,3.83807e+00,-3.11123e+00
4.04710e+02,8.35852e+02,7.27205e+01,3.60205e+00,-2.76120e+00
3.97516e+02,7.62839e+02,2.24074e+02,4.06025e+00,-1.82105e+00
4.10767e+02,8.11096e+02,1.86506e+02,1.06591e+01,-9.62314e-01
4.00998e+02,6.76312e+02,2.31442e+02,2.32230e+00,1.85688e-01
2.57884e+02,8.24006e+02,1.73269e+02,2.45907e+00,1.16440e+00
4.23951e+02,7.52336e+02,1.50426e+02,4.34699e+00,1.63482e+00
3.36474e+02,6.64816e+02,8.45462e+01,3.64726e+00,2.49923e+00
3.50839e+02,8.01154e+02,6.21816e+01,4.96019e+00,3.12535e+00
2.51571e+02,7.09602e+02,7.87401e+01,5.81093e+00,4.44798e+00
3.01899e+02,7.29763e+02,2.34545e+02,5.30933e+00,5.06673e+00
3.46296e+02,8.19828e+02,1.03291e+02,1.16847e-01,6.21380e+00
3.24442e+02,7.69805e+02,4.25555e+02,2.73577e+00,-5.60886e+00
3.68032e+02,6.60857e+02,3.97680e+02,8.60658e+00,-5.08303e+00
2.71383e+02,7.16327e+02,3.25291e+02,3.97723e+00,-4.17128e+00
2.66984e+02,8.25925e+02,4.37703e+02,9.74280e+00,-3.21971e+00
3.08361e+02,6.59465e+02,2.98008e+02,9.50021e+00,-2.58384e+00
2.74910e+02,8.02240e+02,3.28921e+02,5.50549e+00,-1.95806e+00
3.17943e+02,8.20834e+02,4.38214e+02,1.18063e+01,-8.27401e-01
2.49256e+02,7.99544e+02,2.72830e+02,5.53437e+00,-2.94004e-02
4.01021e+02,8.27501e+02,3.57299e+02,7.28652e+00,7.24218e-01
4.04242e+02,7.33453e+02,3.20504e+02,8.47671e+00,1.52294e+00
3.48520e+02,7.06783e+02,2.77544e+02,7.00174e+00,2.45924e+00
3.84437e+02,8.25894e+02,2.94988e+02,1.12357e+01,3.55374e+00
4.09304e+02,6.64525e+02,3.01937e+02,9.87785e+00,4.51411e+00
2.51389e+02,7.59551e+02,3.55472e+02,8.72274e+00,4.84055e+00
2.74524e+02,6.58671e+02,2.83066e+02,1.00282e+01,5.52913e+00
3.02766e+02,7.00201e+02,4.91018e+02,1.07318e+01,-6.25716e+00
4.09598e+02,6.53558e+02,6.32553e+02,1.07513e+01,-4.80360e+00
2.91460e+02,7.11960e+02,5.81329e+02,2.93021e+00,-3.82006e+00
3.13838e+02,7.79716e+02,6.22949e+02,1.01615e+01,-3.67426e+00
4.26991e+02,8.28832e+02,6.31914e+02,6.07085e+00,-2.86496e+00
3.81797e+02,8.24530e+02,4.94714e+02,1.08176e+01,-1.26287e+00
3.46657e+02,6.90394e+02,6.03699e+02,9.59150e+00,-9.93648e-01
3.33653e+02,6.85432e+02,5.61251e+02,7.26305e+00,-4.10558e-01
4.24817e+02,7.54538e+02,4.58621e+02,2.67510e+00,6.04647e-01
3.69128e+02,7.19888e+02,6.39393e+02,4.11438e+00,1.47635e+00
3.31035e+02,7.42960e+02,5.40872e+02,5.20836e+00,2.86329e+00
3.86723e+02,7.48889e+02,5.80787e+02,5.14670e+00,3.42823e+00
4.11035e+02,7.24337e+02,5.78060e+02,5.93309e+00,4.04434e+00
2.53066e+02,6.87417e+02,6.25294e+02,6.55824e+00,5.15683e+00
3.27105e+02,7.91439e+02,5.03808e+02,6.30736e+00,6.22240e+00
3.36868e+02,8.10191e+02,7.56201e+02,6.39247e+00,-6.03658e+00
2.99344e+02,7.00505e+02,7.12409e+02,1.24649e+01,-5.29418e+00
4.09970e+02,7.77840e+02,7.25348e+02,9.31723e+00,-4.26074e+00
3.56554e+02,7.37400e+02,6.57577e+02,2.57071e+00,-3.15495e+00
3.77823e+02,6.41526e+02,6.55896e+02,8.00840e+00,-2.87431e+00
2.95977e+02,7.89124e+02,6.90986e+02,8.13845e+00,-1.81367e+00
4.11523e+02,6.84521e+02,7.28044e+02,2.66084e+00,-5.39830e-01
2.58691e+02,7.40176e+02,7.02092e+02,1.06067e+01,1.80085e-01
3.38557e+02,7.97891e+02,7.15155e+02,3.70760e+00,9.91186e-01
3.35038e+02,7.63103e+02,6.84332e+02,5.39257e+00,1.90589e+00
4.24340e+02,6.95414e+02,6.80892e+02,2.05445e+00,2.28918e+00
3.15692e+02,6.82222e+02,7.62993e+02,1.20955e+01,3.34524e+00
3.93645e+02,6.90152e+02,8.30771e+02,1.00707e+01,4.42843e+00
3.54688e+02,7.24886e+02,6.65677e+02,6.43434e+00,5.09025e+00
4.01504e+02,7.37366e+02,7.30493e+02,1.24311e+01,5.77465e+00
3.11602e+02,6.72384e+02,9.06605e+02,4.07368e+00,-6.06162e+00
2.59334e+02,7.23957e+02,1.02246e+03,8.85513e+00,-4.84221e+00
3.99134e+02,6.96018e+02,8.99199e+02,8.29562e+00,-4.17642e+00
2.54951e+02,7.77803e+02,9.21890e+02,1.49301e+00,-3.57656e+00
3.61980e+02,7.79664e+02,9.48264e+02,2.96018e+00,-2.66023e+00
4.38380e+02,8.31463e+02,9.38169e+02,2.30054e+00,-1.66448e+00
4.31136e+02,6.99702e+02,8.93474e+02,4.30166e+00,-9.70614e-01
3.17773e+02,7.38278e+02,9.31201e+02,2.85761e+00,-3.90617e-01
3.61122e+02,6.76716e+02,1.01852e+03,5.17980e+00,7.04195e-01
2.61210e+02,7.78270e+02,1.01638e+03,1.14680e+01,2.06984e+00
3.89053e+02,8.12552e+02,9.77111e+02,6.65066e+00,2.44581e+00
3.53317e+02,6.40773e+02,8.53144e+02,5.37214e+00,3.28212e+00
3.63689e+02,7.67059e+02,8.46821e+02,1.71604e-01,3.80802e+00
3.94081e+02,7.37582e+02,8.78676e+02,2.57108e+00,5.23390e+00
2.88537e+02,7.81138e+02,9.82735e+02,4.50480e+00,5.77476e+00
2.75507e+02,7.95310e+02,1.17733e+03,1.91918e+00,-5.58788e+00
3.24244e+02,6.60305e+02,1.06338e+03,6.86050e+00,-5.09027e+00
2.75065e+02,6.60249e+02,1.07965e+03,4.56267e-01,-4.01314e+00
3.57360e+02,7.17062e+02,1.10509e+03,7.94389e+00,-3.02432e+00
2.96253e+02,8.29781e+02,1.10884e+03,1.94044e+00,-2.15765e+00
3.76230e+02,8.11921e+02,1.05423e+03,4.98410e+00,-1.97491e+00
3.90558e+02,6.62648e+02,1.20179e+03,1.96679e-02,-1.04436e+00
3.80033e+02,6.69132e+02,1.11538e+03,7.05055e+00,-6.95494e-02
2.81862e+02,8.36390e+02,1.21101e+03,8.83853e+00,8.88467e-01
3.65166e+02,8.28308e+02,1.18520e+03,6.51949e+00,1.73629e+00
3.12340e+02,6.78367e+02,1.06027e+03,8.59922e+00,2.90416e+00
3.28574e+02,8.27315e+02,1.18635e+03,6.73676e-01,3.07457e+00
2.48511e+02,6.51522e+02,1.05082e+03,8.42043e+00,4.19721e+00
3.98089e+02,6.48248e+02,1.06646e+03,3.51358e+00,4.64953e+00
2.86532e+02,6.83478e+02,1.21568e+03,2.01188e-01,6.24953e+00
2.96728e+02,6.87931e+02,1.30369e+03,5.94509e+00,-5.52318e+00
2.70803e+02,7.64930e+02,1.27724e+03,5.69361e+00,-5.32408e+00
3.37822e+02,7.26633e+02,1.34752e+03,4.84178e+00,-3.86223e+00
2.90175e+02,8.14847e+02,1.27742e+03,5.21735e+00,-3.47590e+00
3.52115e+02,7.27290e+02,1.34322e+03,1.24528e+01,-2.54915e+00
3.02763e+02,7.50840e+02,1.38413e+03,2.99168e-01,-1.53400e+00
3.93931e+02,8.28464e+02,1.32247e+03,1.02336e+00,-5.35184e-01
3.34815e+02,8.17562e+02,1.34074e+03,6.29573e+00,-3.15494e-01
4.26222e+02,7.43906e+02,1.40159e+03,8.53296e+00,9.12958e-01
3.39546e+02,7.87620e+02,1.30130e+03,4.86980e+00,1.54491e+00
3.16434e+02,7.97287e+02,1.41149e+03,4.62372e+00,2.75253e+00
4.41796e+02,6.52958e+02,1.41103e+03,8.23196e+00,3.02765e+00
3.94605e+02,6.42279e+02,1.38132e+03,1.84616e+00,4.34651e+00
2.96908e+02,6.64732e+02,1.35178e+03,2.61673e+00,4.63683e+00
3.22908e+02,8.10917e+02,1.41730e+03,7.71141e+00,6.03069e+00
2.98878e+02,7.90849e+02,1.54796e+03,6.29588e+00,-6.00729e+00
3.65917e+02,7.99680e+02,1.61364e+03,3.23274e+00,-5.30370e+00
2.96582e+02,7.47966e+02,1.62181e+03,7.32243e+00,-4.00691e+00
3.00222e+02,6.60155e+02,1.46281e+03,2.59070e+00,-3.51488e+00
3.99416e+02,7.55986e+02,1.57212e+03,5.84982e+00,-2.26645e+00
3.10022e+02,7.88994e+02,1.55041e+03,1.24093e+01,-1.33204e+00
3.28604e+02,6.65202e+02,1.51026e+03,9.78201e+00,-5.09973e-01
2.50428e+02,7.55870e+02,1.56397e+03,6.89587e+00,2.55109e-01
3.20016e+02,7.59525e+02,1.55661e+03,8.06580e+00,7.54205e-01
4.15340e+02,6.84878e+02,1.50434e+03,6.71672e+00,1.61934e+00
2.61813e+02,7.61497e+02,1.62332e+03,8.64840e+00,2.70911e+00
3.61435e+02,6.52635e+02,1.49769e+03,1.10537e+01,3.36553e+00
2.72877e+02,8.22027e+02,1.60887e+03,8.41662e+00,4.12362e+00
3.23473e+02,7.33948e+02,1.43293e+03,5.86368e+00,4.65625e+00
4.40832e+02,7.19866e+02,1.61072e+03,6.07217e+00,5.44865e+00
4.05673e+02,7.60436e+02,1.76726e+03,9.31865e+00,-6.13993e+00
3.19950e+02,7.86800e+02,1.63703e+03,8.53387e+00,-5.27294e+00
3.89870e+02,6.52072e+02,1.80720e+03,7.69970e+00,-3.89169e+00
2.52438e+02,6.73914e+02,1.73529e+03,8.73360e+00,-3.05462e+00
3.58587e+02,8.16589e+02,1.81501e+03,1.04336e+01,-2.39576e+00
3.57147e+02,7.39567e+02,1.67780e+03,4.38764e+00,-1.56145e+00
2.48006e+02,7.67951e+02,1.69679e+03,1.02564e+01,-6.23267e-01
2.65678e+02,7.86616e+02,1.67524e+03,1.26380e-01,2.24767e-02
2.59753e+02,8.24354e+02,1.80492e+03,3.11884e+00,8.30850e-01
3.45320e+02,6.50264e+02,1.78827e+03,3.17615e+00,1.78279e+00
3.64097e+02,8.08438e+02,1.65974e+03,8.22568e+00,2.38937e+00
3.22850e+02,6.78087e+02,1.75194e+03,8.20096e+00,3.72976e+00
4.07679e+02,7.76762e+02,1.66754e+03,1.17433e+01,3.93880e+00
3.85568e+02,7.66773e+02,1.71646e+03,7.68910e+00,4.87126e+00
4.20350e+02,7.23671e+02,1.69889e+03,9.03883e+00,6.15100e+00
3.41541e+02,7.64715e+02,1.99665e+03,6.32517e+00,-6.27011e+00
4.19353e+02,8.18469e+02,1.85618e+03,4.60331e-01,-5.06173e+00
2.85103e+02,6.67279e+02,1.89780e+03,1.70629e+00,-4.09739e+00
3.43800e+02,8.23846e+02,1.83593e+03,3.71484e+00,-3.76015e+00
4.01392e+02,7.32002e+02,1.93285e+03,4.72399e+00,-2.36695e+00
4.08388e+02,6.95634e+02,1.94245e+03,9.02242e+00,-1.47776e+00
3.09329e+02,7.02769e+02,1.93225e+03,1.01417e+01,-4.87033e-01
3.26105e+02,7.79075e+02,1.90709e+03,2.59676e+00,-1.76713e-01
4.05044e+02,6.84247e+02,1.82144e+03,8.94187e+00,7.45091e-01
3.23340e+02,7.72238e+02,1.93361e+03,8.93717e+00,1.51253e+00
2.67854e+02,6.62007e+02,1.88937e+03,1.15408e+01,2.66684e+00
3.94015e+02,7.25391e+02,1.99063e+03,5.94227e+00,3.74358e+00
2.77854e+02,6.60791e+02,1.91822e+03,7.46143e+00,3.80899e+00
2.82121e+02,7.94239e+02,2.00749e+03,5.17434e+00,4.74712e+00
3.69298e+02,6.79855e+02,1.99512e+03,1.06371e+01,5.54348e+00
4.40105e+02,6.72583e+02,2.13230e+03,4.44065e+00,-6.14738e+00
2.94311e+02,7.66155e+02,2.04287e+03,1.06065e+01,-5.11028e+00
3.06994e+02,7.89989e+02,2.12177e+03,1.23524e+01,-3.99643e+00
2.75026e+02,6.77101e+02,2.15579e+03,1.06843e+01,-3.07264e+00
3.70728e+02,6.93645e+02,2.05939e+03,1.10234e+01,-2.18752e+00
2.92785e+02,6.65402e+02,2.08700e+03,7.05860e+00,-1.80739e+00
3.90311e+02,7.15046e+02,2.03239e+03,6.19381e+00,-9.80348e-01
3.85523e+02,7.84177e+02,2.11395e+03,1.09676e+01,-2.19694e-01
4.05797e+02,7.55366e+02,2.13955e+03,3.84360e+00,8.54265e-01
3.41522e+02,7.83459e+02,2.08821e+03,3.71554e+00,1.97523e+00
3.14740e+02,8.29504e+02,2.13031e+03,5.67941e+00,2.90801e+00
2.82442e+02,6.84067e+02,2.06406e+03,1.74458e+00,3.12573e+00
4.13446e+02,7.84671e+02,2.19895e+03,4.78431e+00,4.47854e+00
2.77947e+02,7.29264e+02,2.14123e+03,4.36928e+00,5.33116e+00
3.09865e+02,6.82971e+02,2.06477e+03,6.33977e+00,6.25006e+00
4.08637e+02,6.41098e+02,2.33385e+03,1.16324e+01,-5.49444e+00
4.06175e+02,7.07946e+02,2.21429e+03,1.22337e+01,-5.17737e+00
3.62662e+02,7.76600e+02,2.30532e+03,6.60542e-01,-4.08732e+00
3.04680e+02,8.20649e+02,2.28810e+03,5.80484e+00,-3.48095e+00
3.66987e+02,8.03384e+02,2.24039e+03,4.71976e+00,-2.74835e+00
3.86712e+02,7.31628e+02,2.21998e+03,1.24686e+01,-1.67502e+00
3.01678e+02,7.40947e+02,2.24750e+03,2.78021e-01,-5.73689e-01
3.02908e+02,7.57930e+02,2.32952e+03,1.15877e+01,-2.48111e-01
3.21362e+02,7.96815e+02,2.33662e+03,2.22838e+00,6.81515e-01
2.74034e+02,6.59473e+02,2.29952e+03,7.82232e+00,1.83293e+00
3.43383e+02,8.34673e+02,2.23626e+03,3.93058e-01,2.25573e+00
2.75418e+02,6.45673e+02,2.38871e+03,1.17641e+01,3.28753e+00
3.17859e+02,6.68497e+02,2.40593e+03,4.46982e+00,4.45417e+00
3.99792e+02,8.21595e+02,2.36464e+03,1.00698e+01,4.82023e+00
2.61563e+02,6.53878e+02,2.31733e+03,8.96666e+00,5.78630e+00
3.72962e+02,6.91957e+02,2.52541e+03,2.41101e+00,-6.10470e+00
4.04812e+02,6.52528e+02,2.58358e+03,1.01604e+01,-5.08260e+00
3.59695e+02,6.46486e+02,2.41938e+03,3.55175e+00,-4.45287e+00
2.86980e+02,8.27820e+02,2.55657e+03,6.41118e+00,-3.22735e+00
2.78703e+02,7.66967e+02,2.47002e+03,1.01666e+01,-2.55013e+00
3.87986e+02,7.26238e+02,2.44817e+03,9.25623e-01,-1.37815e+00
3.79769e+02,7.47066e+02,2.58906e+03,3.05818e+00,-6.02012e-01
4.01063e+02,8.01087e+02,2.48607e+03,3.96043e+00,-1.81334e-02
2.54000e+02,7.89308e+02,2.54619e+03,1.99861e+00,9.59404e-01
