# MA0,MH0,MHch,lam2,laml
1.43297e+03,4.41534e+02,1.62423e+03,6.09097e+00,-3.17643e+00
4.05413e+02,2.52479e+03,1.68285e+03,6.68804e+00,-6.20003e+00
6.50156e+02,4.81173e+02,2.11880e+02,8.06491e+00,-4.21924e-01
2.41821e+03,1.90151e+03,1.77892e+03,1.09897e+01,5.70872e+00
2.61798e+03,4.07324e+02,1.43412e+03,8.37262e+00,3.97454e+00
1.94407e+03,1.11903e+03,4.64696e+02,4.74453e+00,3.58422e+00
2.83717e+02,2.54643e+02,1.17183e+03,1.02727e+01,-5.94674e+00
1.12128e+03,1.59085e+03,1.58310e+03,3.85755e+00,1.07245e+00
1.49703e+03,1.31517e+03,1.88874e+03,7.05485e+00,-1.54001e+00
9.62413e+02,2.10427e+03,2.62954e+03,1.18406e+00,5.95545e+00
1.89895e+03,9.77198e+02,1.31061e+03,4.27264e+00,2.21978e-01
4.56909e+02,2.12614e+03,2.33814e+02,7.51880e+00,1.20627e+00
2.06802e+03,2.14566e+03,1.14387e+03,2.85270e+00,-2.97039e+00
2.55102e+03,2.38282e+03,2.42538e+03,3.83652e+00,-4.90123e+00
2.88025e+03,4.70954e+02,1.35857e+03,2.85963e+00,5.60109e+00
2.81034e+03,2.92832e+03,3.05324e+02,1.13487e+01,2.77410e+00
4.03093e+02,2.45228e+03,1.53728e+03,3.72281e+00,5.26879e+00
1.55961e+02,6.60157e+02,2.03406e+03,6.58942e+00,-9.03322e-01
9.00660e+02,2.29989e+02,4.74758e+02,2.55403e+00,-9.89928e-01
2.62580e+03,2.74729e+03,2.34230e+03,1.12200e+00,-2.51401e+00
6.39397e+02,1.20523e+03,8.55750e+02,6.20994e+00,-2.17121e+00
7.46014e+02,6.89135e+02,1.74072e+03,8.95557e+00,-4.47810e+00
2.48997e+03,2.73669e+02,1.83907e+03,1.15794e+00,-2.77940e-01
2.13095e+03,1.44358e+02,2.19134e+03,1.24424e+01,6.49504e-01
1.69806e+03,3.43293e+02,2.90089e+03,6.29504e+00,4.14027e+00
1.61177e+03,2.55434e+03,1.23157e+03,3.37036e+00,-5.78945e+00
1.99755e+03,2.71321e+03,2.70882e+03,3.79478e-01,7.12840e-01
1.00448e+03,2.99031e+03,3.90263e+02,1.20561e+01,4.94927e-02
2.66738e+03,1.03128e+03,2.82577e+03,8.94344e+00,4.63374e+00
2.64966e+03,2.76599e+03,1.22160e+03,5.03725e+00,-5.70318e+00
1.34410e+03,2.79393e+03,1.50444e+03,4.78137e+00,3.09652e+00
2.11922e+03,2.54316e+03,6.04757e+02,6.24309e+00,-1.07382e+00
2.16000e+03,1.23090e+03,1.80963e+03,3.34137e-01,4.38809e-01
2.13016e+03,1.88975e+03,2.63336e+03,8.43600e+00,-3.84569e+00
2.60776e+03,6.16786e+02,2.77252e+03,4.03666e+00,5.00413e-02
1.32301e+03,2.35128e+03,2.16231e+03,1.14516e+01,4.19217e+00
2.69810e+03,4.93001e+02,1.09841e+03,1.14771e+01,-3.22055e+00
1.30364e+03,2.72483e+03,2.32439e+02,9.89167e+00,-5.67248e+00
1.81691e+03,7.79321e+02,1.48527e+03,6.03734e+00,3.46388e+00
1.45844e+02,2.20167e+03,9.99835e+02,2.50016e+00,2.78736e+00
9.31352e+02,2.41291e+03,1.96857e+03,3.10284e+00,-1.31310e+00
2.17459e+03,8.79070e+01,8.70723e+02,2.16999e+00,1.42645e+00
2.42884e+03,2.04481e+03,4.70547e+02,2.39829e+00,-1.65319e-01
1.70928e+03,1.93795e+03,2.34990e+03,2.87406e+00,6.87499e-01
1.95872e+03,5.54934e+02,1.13647e+03,4.19057e+00,-3.22375e+00
2.26418e+03,2.44958e+03,1.66458e+03,1.23209e+01,3.80474e+00
6.85941e+02,1.37234e+02,2.70108e+03,6.51090e-01,-3.23556e+00
1.39115e+03,1.50403e+03,2.29162e+03,8.71348e+00,3.99861e+00
1.65292e+02,2.00653e+03,1.02392e+03,8.65609e+00,2.01375e+00
1.86173e+03,1.54621e+03,2.57497e+03,7.86175e+00,-1.39620e+00
5.91916e+02,1.10168e+02,1.10964e+03,1.83826e+00,-3.53446e+00
2.19257e+02,1.81946e+03,2.67073e+03,6.95963e+00,-3.12102e+00
4.03781e+02,5.92737e+02,2.00892e+03,5.62742e+00,-3.21609e+00
1.40154e+03,1.61854e+02,5.07553e+02,4.64054e+00,-4.22539e+00
1.59794e+02,3.37912e+02,2.13573e+03,1.25728e+00,2.40231e+00
1.36151e+03,1.82553e+03,7.93381e+02,2.71240e+00,-3.27938e+00
2.82959e+03,5.40212e+02,1.60821e+03,4.48851e+00,-4.99235e+00
1.75988e+03,2.87570e+03,2.31519e+03,6.44169e+00,-4.06663e+00
1.90579e+03,2.98204e+03,2.60658e+03,8.70027e+00,-3.24885e+00
2.06993e+03,2.93866e+03,1.27111e+03,2.59439e+00,-5.49728e+00
7.68286e+02,2.59741e+03,8.30626e+02,1.18397e+01,3.34692e+00
2.72194e+03,2.04210e+03,1.46659e+03,9.98402e+00,-5.38100e+00
5.86959e+02,1.42844e+03,4.37394e+02,3.27078e+00,5.73466e+00
1.49287e+03,2.06461e+03,1.19680e+02,7.33027e+00,3.93626e+00
1.02600e+03,2.34028e+03,1.99932e+03,1.23208e+01,-4.40551e+00
8.50133e+02,2.02721e+03,1.79461e+02,6.17018e+00,-2.65313e-01
8.01714e+02,2.38736e+03,1.26811e+03,9.78359e+00,-2.39403e-01
1.99959e+03,7.89680e+02,5.98770e+02,9.19162e-01,-2.69317e+00
2.32172e+03,2.32846e+03,2.74734e+03,5.08267e+00,2.28756e+00
1.91036e+03,2.57934e+03,1.16757e+03,1.19323e+01,5.46021e+00
1.92390e+03,1.07768e+03,1.58927e+03,2.74798e+00,2.65759e+00
6.90859e+02,9.85307e+02,8.94148e+02,5.48578e+00,3.76952e+00
1.80767e+02,2.53500e+03,7.21599e+02,1.12750e+01,3.33656e+00
1.25633e+03,5.87785e+01,2.96845e+03,5.79944e+00,-4.83087e+00
1.75988e+03,2.81655e+03,2.87802e+03,3.23523e+00,-3.67439e+00
8.55084e+02,2.23518e+03,2.91525e+03,6.60574e+00,-3.90254e-01
4.63816e+02,8.07069e+02,2.01748e+03,1.12267e+00,5.47700e+00
1.16724e+03,1.76117e+03,2.21309e+03,3.20431e+00,3.99609e+00
7.21792e+02,1.72479e+03,4.65859e+02,6.76015e-01,-4.40421e+00
2.37365e+03,2.08446e+03,1.64271e+03,1.17259e+01,2.33139e+00
2.51871e+03,1.65747e+03,2.60747e+03,1.13972e+01,-2.39088e+00
1.86040e+03,3.31845e+02,1.40200e+03,3.47364e+00,-3.19443e+00
1.38283e+03,2.56350e+03,2.70377e+02,1.34128e+00,-5.06798e+00
3.99372e+02,1.71305e+03,8.17783e+02,6.21079e+00,-2.46271e+00
3.52093e+02,2.35586e+03,2.06251e+03,2.65634e+00,-4.26690e+00
4.49547e+02,2.99120e+03,1.63553e+03,9.10695e+00,1.48000e+00
6.74761e+02,1.17457e+03,1.62073e+03,6.99597e+00,8.05757e-01
2.91083e+03,3.75704e+02,5.45023e+02,3.81299e+00,4.04150e-01
2.44713e+03,2.35136e+03,9.10016e+02,8.74708e+00,-4.54150e+00
2.32675e+03,1.19670e+03,3.94208e+02,6.92973e+00,-4.71181e+00
2.09239e+03,1.67235e+02,8.79202e+01,6.59365e+00,2.95024e+00
1.28521e+03,3.80558e+02,5.16079e+01,4.14302e+00,-2.13990e+00
8.87715e+02,1.39991e+03,1.78683e+03,1.12058e+01,-5.93920e+00
3.32977e+02,2.22196e+03,2.62102e+03,1.24171e+00,5.21551e-01
2.61359e+03,1.65529e+02,2.48786e+03,2.48879e+00,-5.08254e+00
2.51876e+03,2.67080e+03,1.92811e+03,1.20791e+01,-2.64918e+00
2.78884e+03,2.81281e+03,2.59406e+03,1.14149e+01,6.15690e+00
1.50741e+03,3.87981e+02,2.03096e+02,3.04631e-01,5.69614e+00
1.81968e+03,1.04866e+03,4.28518e+02,8.03929e+00,4.63233e+00
1.72022e+03,1.27189e+02,5.51988e+02,7.52719e+00,1.53762e+00
2.49597e+03,2.70629e+03,1.32509e+02,8.78455e+00,1.65062e+00
1.16948e+03,1.22613e+03,9.46982e+02,3.82727e+00,-1.82037e+00
1.07098e+03,2.88680e+03,2.82391e+02,5.69373e+00,4.33354e+00
1.89752e+03,2.27571e+03,2.88767e+03,8.92430e+00,-4.69005e-01
5.06535e+02,1.96095e+03,2.43736e+03,1.04618e+01,-4.60846e+00
9.16995e+02,2.65326e+03,1.01981e+03,5.22862e+00,-2.03997e-01
8.18785e+02,1.26958e+03,2.36642e+02,2.14224e+00,-5.07643e+00
1.21558e+03,1.28238e+03,4.50573e+02,2.96676e+00,-6.07608e+00
1.74017e+03,1.69891e+03,2.96581e+03,6.42531e+00,2.74806e+00
1.39482e+03,2.77364e+03,1.84553e+03,8.90525e+00,-4.52590e+00
2.91182e+03,2.81142e+03,1.41395e+03,1.42924e+00,5.56384e+00
1.12554e+03,1.64398e+03,5.25239e+02,5.07324e+00,1.95593e+00
2.23944e+03,1.16799e+03,7.36399e+02,4.59570e+00,2.70292e+00
2.19182e+03,1.54790e+03,1.73632e+03,8.70695e+00,-3.81681e+00
6.30087e+02,2.43164e+03,1.75805e+03,4.01134e+00,-5.36154e+00
1.88538e+03,2.44801e+03,1.43042e+03,5.43997e+00,2.58428e+00
3.65525e+02,2.43794e+03,1.25628e+03,2.36662e+00,6.08489e+00
1.84406e+03,1.27959e+03,4.06559e+02,1.28683e+00,-5.53070e+00
2.48754e+03,2.68482e+03,7.36399e+02,1.24548e+01,-4.52076e+00
2.51046e+03,6.51549e+02,8.27554e+02,4.59201e+00,6.08025e+00
7.49227e+02,2.45030e+03,5.71770e+02,8.10736e+00,-8.82102e-02
2.54704e+02,9.79028e+02,1.56553e+03,1.20200e+01,-1.97582e+00
2.49811e+02,7.09774e+02,7.40846e+02,3.09327e+00,6.57438e-01
1.74677e+03,1.94128e+03,1.57562e+03,6.28356e+00,-3.91460e+00
9.67201e+02,1.15251e+03,2.53866e+02,9.52656e+00,2.96652e+00
2.71137e+03,6.74622e+02,1.38844e+03,8.54103e-01,5.77724e+00
1.36594e+03,2.96888e+03,1.31693e+03,8.23754e+00,-4.59130e-02
2.94485e+03,8.76993e+02,9.63571e+02,1.18871e+01,-4.64413e+00
2.06349e+03,1.21069e+03,1.16590e+03,3.49626e+00,6.12289e+00
1.84003e+03,5.96211e+02,1.16936e+03,1.03874e+01,-5.98950e+00
2.40628e+03,2.77446e+03,5.81257e+02,1.20519e+01,5.68212e+00
2.66609e+03,1.92648e+03,1.03656e+03,3.17515e-01,1.47888e+00
2.67003e+03,2.81530e+03,2.16743e+03,1.00722e+00,5.90308e+00
1.87551e+03,2.64780e+03,2.38369e+03,6.90558e+00,3.05426e+00
1.96276e+03,2.51256e+03,2.69924e+03,1.15425e+01,4.69137e+00
2.57906e+03,1.23002e+03,2.71306e+03,6.21469e+00,2.87346e+00
2.70587e+03,1.30968e+03,4.97988e+02,1.04991e+01,5.80273e+00
3.54944e+02,2.23101e+03,2.06776e+03,1.09967e+01,-1.54203e+00
8.58468e+02,4.92691e+02,3.67184e+02,8.25316e+00,-2.45884e+00
2.41078e+03,1.41511e+03,2.33719e+03,8.22846e+00,-3.80001e+00
5.96117e+02,2.21247e+03,2.53231e+03,1.24959e+01,2.50730e+00
3.85895e+02,1.60263e+03,2.96197e+03,1.79750e+00,4.23661e+00
1.23127e+03,2.65275e+03,4.17936e+02,5.75110e+00,-1.20429e+00
5.90586e+01,2.77156e+03,7.53597e+02,1.16887e+01,-2.21884e+00
7.07939e+02,1.25500e+03,1.10222e+03,6.12833e+00,-4.82506e+00
2.25342e+03,2.13064e+02,8.48030e+01,2.88475e+00,-7.51590e-01
3.16455e+02,9.34663e+02,1.08943e+02,1.03686e+01,-2.34310e+00
8.13809e+02,2.23264e+03,2.82425e+03,7.81333e+00,5.69661e+00
1.00961e+03,4.15172e+02,2.74234e+03,6.75522e+00,6.54495e-01
2.06287e+03,1.44257e+02,1.79079e+03,3.24364e+00,-2.45336e+00
2.87755e+03,2.51887e+03,1.25781e+03,7.02705e+00,1.33406e+00
1.51316e+03,1.60139e+03,9.18642e+02,1.68316e+00,3.35191e+00
2.27058e+03,9.47429e+02,2.08537e+03,7.32538e+00,-2.06022e+00
2.44424e+02,1.45426e+03,1.68470e+03,9.27183e+00,-3.46736e+00
4.09352e+02,2.69785e+03,1.63919e+03,1.10620e+01,1.35856e+00
2.90139e+03,7.09638e+01,2.84436e+03,8.88541e+00,5.41486e+00
7.50504e+02,7.40717e+02,8.06203e+02,8.60264e+00,-5.30199e+00
2.14288e+03,1.03600e+03,1.26991e+03,1.17914e+01,-4.38549e+00
2.16129e+03,2.08734e+03,2.27439e+02,9.87988e+00,3.99556e+00
1.34180e+03,7.98629e+02,5.11838e+01,8.61315e+00,-3.68868e+00
1.50741e+03,1.52951e+02,2.45655e+03,7.94034e+00,3.68824e+00
1.30983e+03,2.08789e+03,9.66040e+02,8.81581e+00,-4.95946e+00
1.41689e+03,2.84485e+03,3.64820e+02,7.99193e-01,5.49124e-01
1.58506e+02,1.64630e+03,1.42326e+03,9.28945e+00,4.81432e-01
1.83863e+03,4.21507e+02,5.94537e+02,1.13264e+01,-1.32019e+00
1.14984e+02,1.63220e+03,1.64006e+03,1.21879e+01,5.35322e+00
2.28138e+02,4.83527e+02,6.23416e+02,8.66743e+00,2.12366e+00
2.09037e+03,1.23015e+03,2.64617e+03,4.12701e+00,-5.74128e+00
1.90655e+03,2.72722e+03,2.70311e+03,6.50246e-01,-5.00497e+00
2.29314e+03,2.94033e+03,1.76959e+03,2.86590e+00,-4.91475e+00
3.89947e+02,1.63841e+03,2.18250e+03,7.27343e+00,3.82401e-01
6.58673e+02,1.08907e+03,1.07846e+03,6.28287e+00,-4.09863e+00
1.02495e+03,2.07565e+03,1.45961e+03,8.06772e-01,-2.30046e+00
2.52044e+03,2.26619e+03,1.47488e+03,5.94223e+00,-5.40646e+00
1.50350e+03,2.44563e+03,4.25731e+02,5.61017e+00,-2.20229e+00
5.11529e+02,4.21848e+02,1.20748e+03,6.82933e-01,5.54879e+00
2.22536e+03,2.61534e+03,2.46012e+03,1.19106e+00,3.48678e+00
2.81871e+03,3.69758e+02,2.22014e+03,3.89731e+00,-4.99393e+00
7.67998e+02,3.15861e+02,1.09941e+03,1.74371e+00,-5.12590e+00
8.54389e+02,1.93462e+02,8.36686e+02,8.18156e+00,-5.27003e+00
9.23515e+02,7.76200e+02,2.96272e+03,7.28240e+00,3.46078e+00
1.03576e+03,2.69392e+03,2.38056e+02,5.35459e+00,-5.11135e+00
1.96771e+03,3.94413e+02,3.11456e+02,5.30708e+00,3.43589e+00
2.56767e+03,1.58734e+03,8.08724e+02,1.22744e+01,-1.19461e+00
1.34040e+03,2.75441e+03,3.43357e+02,6.11007e+00,4.69055e+00
2.45713e+03,2.68033e+03,1.15342e+03,7.65596e+00,3.16100e-01
1.42225e+03,2.19396e+03,2.86132e+03,2.21937e+00,5.21561e+00
5.58350e+02,1.83123e+03,9.62351e+02,1.00021e+00,-1.68420e+00
1.03273e+03,1.74361e+03,3.53318e+02,1.06606e+01,-1.28337e+00
1.90025e+03,9.04828e+02,1.39824e+03,7.66883e+00,1.70812e+00
2.45160e+03,1.92966e+02,9.24603e+02,1.24272e+01,-3.44982e+00
2.40774e+03,2.45550e+03,2.17288e+03,6.83239e+00,7.74960e-01
2.54186e+03,1.07904e+02,1.79583e+03,4.68344e+00,2.17272e+00
2.01592e+03,1.57075e+03,1.31087e+03,5.92333e+00,-8.70115e-01
1.02926e+03,2.92857e+03,2.09463e+03,7.92448e+00,-5.95904e+00
1.00467e+03,2.89494e+03,1.45814e+03,3.23606e+00,-5.82345e+00
1.49955e+02,2.29039e+03,8.38420e+02,5.56056e+00,1.68616e+00
1.24254e+03,2.60986e+03,2.27668e+03,8.63738e+00,5.03884e+00
7.93533e+02,1.17896e+03,2.93723e+03,1.09013e+01,3.68148e-01
2.13442e+03,2.10170e+03,8.61647e+02,9.81391e+00,-3.46305e+00
2.74290e+03,2.48746e+02,2.56015e+03,3.07835e+00,5.19302e+00
1.34734e+03,6.91883e+02,1.44833e+03,9.97856e+00,2.23030e+00
2.06913e+03,2.63662e+03,3.38556e+02,1.15646e+01,5.80110e+00
1.91439e+03,1.20276e+03,1.14602e+03,8.86184e+00,3.52094e-01
2.84260e+02,7.90225e+02,2.67172e+03,1.76452e+00,-5.50816e+00
1.99552e+03,2.41611e+03,1.48870e+02,1.18791e+01,-5.75283e+00
2.55978e+03,2.09213e+03,3.42948e+02,7.30444e+00,-4.78090e+00
1.54471e+03,2.51915e+03,2.42126e+03,8.16266e+00,9.22002e-01
2.51676e+02,1.07384e+03,7.85188e+02,7.67888e+00,1.64678e+00
1.37311e+03,2.74064e+03,1.93916e+03,4.97774e+00,-4.76441e+00
1.94978e+03,1.20291e+03,4.12468e+02,5.78051e+00,-1.30993e+00
2.55245e+03,2.90716e+03,6.48291e+02,6.31497e+00,2.91836e+00
2.55162e+03,8.67465e+02,3.44880e+02,1.07493e+01,1.02650e+00
1.18454e+03,9.34514e+01,1.91723e+03,9.73403e+00,-3.87686e+00
2.42792e+03,1.04800e+03,1.28349e+03,1.97748e+00,-5.00661e+00
1.56518e+03,5.01886e+02,1.87656e+02,2.55864e+00,2.79255e+00
7.26946e+02,3.68092e+02,2.42123e+03,4.84450e+00,8.09288e-01
1.48402e+03,2.76524e+02,1.61573e+03,7.54975e-01,4.86956e+00
1.92586e+03,5.93869e+02,1.05137e+03,1.17853e+01,2.05650e+00
1.88389e+03,2.59926e+03,5.05905e+02,4.96813e+00,1.35316e+00
2.85830e+03,1.51810e+03,1.25277e+03,7.74557e+00,1.05627e+00
2.68984e+03,1.22674e+03,1.11718e+03,9.21283e+00,-4.32534e+00
1.82482e+03,2.69948e+03,6.68946e+02,7.75320e+00,5.48390e+00
2.52903e+03,1.01079e+03,1.13643e+03,6.02633e+00,-4.61872e+00
1.70831e+03,1.81397e+02,5.70741e+02,7.78348e+00,4.20849e+00
1.32876e+03,3.04844e+02,2.29479e+03,3.46357e+00,-6.20061e+00
1.76059e+03,2.79353e+03,1.16091e+03,1.17635e+01,-2.74332e+00
8.69943e+02,6.99441e+02,4.40752e+02,6.85935e+00,-5.56996e+00
1.08737e+03,2.74207e+03,8.43211e+02,3.42298e+00,-3.16052e+00
6.05596e+02,1.15158e+03,7.86498e+02,8.16286e-01,4.37628e+00
1.14711e+03,1.01834e+03,8.08931e+02,5.42267e+00,-3.31607e-01
4.24634e+02,1.43570e+02,2.92960e+03,7.69184e+00,3.42530e+00
2.65984e+03,5.46807e+02,2.10454e+03,2.95535e+00,-4.25533e+00
2.48081e+03,2.99519e+03,8.60344e+02,3.19220e+00,-1.27839e+00
1.11496e+03,2.12004e+03,3.55355e+02,4.73757e+00,-1.78200e+00
6.20071e+02,1.62859e+03,1.04937e+03,6.89081e+00,-3.12060e-01
2.50651e+03,6.44034e+01,2.48544e+03,1.01718e+01,-3.05688e+00
8.57493e+02,2.33719e+03,2.67255e+03,1.21411e+01,1.31282e+00
5.91719e+02,1.77010e+03,1.23092e+03,4.92850e+00,-2.47128e+00
1.70239e+03,1.15227e+03,4.55692e+02,9.83263e+00,1.79355e+00
3.64418e+02,2.86219e+03,7.03151e+01,3.00462e+00,5.57922e+00
1.99789e+03,1.50341e+03,2.13625e+03,4.83174e+00,5.33942e-01
2.57295e+03,1.16576e+03,2.33295e+03,3.78644e+00,-3.98147e-01
1.23286e+02,1.43274e+03,2.03103e+03,3.94965e+00,-3.75615e-01
1.44684e+03,1.64352e+03,1.86963e+03,8.67387e+00,5.90129e+00
2.46557e+03,4.48471e+02,7.70608e+02,7.93827e+00,3.72897e+00
2.41767e+02,1.47304e+03,5.03023e+02,5.40780e+00,-2.45209e+00
2.30615e+03,1.21188e+02,1.22594e+03,1.13262e+01,-9.96453e-01
1.91684e+03,5.84188e+02,2.60549e+03,1.00078e+00,-1.25453e-01
1.30410e+03,6.97977e+02,1.41419e+03,7.70611e+00,-2.97125e+00
2.69486e+03,1.38042e+03,2.97414e+03,7.72703e+00,5.22368e+00
3.37700e+02,1.09775e+02,2.74003e+03,1.24491e+00,-3.16508e+00
2.10994e+03,4.07261e+02,1.64143e+03,7.42301e+00,3.17903e+00
2.71438e+03,2.93336e+03,2.91712e+03,5.62030e-01,4.60172e+00
2.31232e+02,2.26279e+03,2.40851e+03,2.79726e+00,2.32918e+00
1.94551e+03,5.41491e+02,2.68059e+03,1.00531e+01,2.89640e+00
9.53055e+02,2.77161e+03,5.07606e+01,4.93424e+00,8.90625e-02
8.36106e+02,2.20021e+03,2.66576e+03,6.84797e+00,6.27254e+00
2.14353e+03,2.84939e+03,5.11871e+02,1.08937e+01,-3.51227e+00
1.75340e+03,2.01373e+03,5.81141e+02,4.22113e+00,3.76116e+00
8.07754e+02,2.68066e+02,4.11103e+02,9.89000e+00,5.19982e+00
9.15206e+02,1.59203e+03,1.03074e+03,2.52368e+00,3.43141e+00
2.28148e+03,9.24126e+02,9.01587e+01,7.88114e+00,-4.20966e-01
1.10037e+03,2.74456e+03,7.22293e+02,3.96675e+00,-2.27931e+00
1.94947e+03,1.89359e+03,2.21450e+03,8.49409e+00,-3.34072e+00
2.27231e+03,1.42813e+03,2.59283e+02,6.69546e-01,4.99067e-01
2.07229e+03,1.27922e+03,1.83536e+03,1.17294e+01,-5.70612e+00
2.97479e+03,3.50275e+02,1.90681e+03,6.34092e+00,2.52454e-02
1.58646e+03,8.22041e+02,2.50172e+03,3.48404e+00,-5.91463e+00
1.34307e+03,2.18533e+03,2.31401e+03,8.73303e+00,4.79414e+00
1.85572e+03,7.75841e+02,2.49296e+03,4.59204e+00,-3.50995e-01
1.22137e+03,9.60156e+02,2.74541e+02,6.44360e+00,-2.58235e+00
2.41167e+03,3.98030e+02,1.06698e+03,1.07439e+00,1.27494e+00
1.00351e+03,2.48570e+03,1.76973e+03,4.23978e+00,5.06547e+00
2.63981e+03,1.16096e+03,1.13370e+03,4.50522e-01,4.40865e+00
1.23688e+03,5.94722e+02,2.68208e+02,4.39379e+00,-2.63673e+00
6.46900e+02,1.93689e+03,1.23038e+03,5.02040e+00,-1.62899e-02
3.13383e+02,9.95370e+02,2.55801e+02,6.93745e+00,1.65482e+00
1.57157e+03,7.16880e+02,6.16730e+01,9.05359e+00,-1.00631e+00
2.29602e+03,8.94842e+02,1.56918e+03,7.53092e+00,4.42288e+00
9.17311e+02,5.04899e+02,1.89994e+03,2.93815e-02,1.05785e+00
3.51274e+02,2.18880e+03,2.44632e+03,4.09069e-01,3.34399e+00
1.55720e+02,8.56775e+02,2.96397e+02,6.71609e+00,3.09024e+00
2.90623e+03,4.29373e+02,1.82094e+03,1.05959e+01,-3.27452e+00
2.06906e+03,1.26230e+03,1.33277e+03,1.18694e+01,9.11820e-01
1.53887e+03,1.58353e+03,6.63030e+02,9.10040e+00,-1.59483e+00
2.75626e+03,1.58241e+03,2.20679e+03,7.93669e+00,2.01489e+00
3.72558e+02,1.95212e+03,2.36572e+03,1.11787e+01,5.81590e+00
2.76502e+03,5.69142e+02,2.85965e+03,5.72385e+00,-5.95687e+00
1.28728e+03,1.67544e+03,2.34841e+03,3.17601e+00,3.46993e+00
8.97530e+02,2.01735e+02,2.06204e+03,4.12144e+00,-4.47697e+00
1.87635e+03,4.54409e+02,1.74649e+03,5.99180e-02,5.74459e+00
8.98322e+02,5.30008e+02,3.06734e+02,8.03692e+00,-4.30661e+00
1.76437e+03,1.96505e+03,2.01754e+03,1.18623e+01,4.85591e+00
3.69690e+02,2.96413e+03,9.49995e+02,1.04006e+01,-1.26209e+00
2.39667e+03,1.12759e+03,9.93530e+02,5.86209e+00,-2.84878e+00
4.89170e+02,1.80377e+03,3.58583e+02,2.06742e+00,-4.66677e-01
2.28954e+03,2.03803e+03,2.41340e+03,1.04964e+01,-2.33031e+00
1.40308e+03,1.28782e+03,2.06386e+03,9.75387e+00,-7.95507e-01
2.99085e+02,1.61405e+03,2.20599e+03,1.09469e+01,5.82442e+00
1.00043e+03,2.39454e+03,1.60856e+02,1.77379e+00,2.57100e+00
2.35432e+03,7.82268e+02,2.44223e+03,3.63566e+00,-3.15269e+00
1.62743e+03,2.46099e+03,2.22702e+03,1.05301e+00,1.81498e+00
1.93198e+03,2.85324e+03,4.79324e+02,1.00059e+01,2.07113e+00
2.25576e+03,2.97574e+03,2.22101e+02,5.31668e+00,5.52095e+00
8.77385e+02,2.76465e+02,1.64293e+03,2.71225e+00,2.50254e+00
2.14183e+03,2.78224e+03,1.26252e+03,9.02071e+00,-5.31596e+00
1.09401e+03,7.14342e+02,1.24190e+03,1.23894e+00,-4.11461e+00
2.70810e+03,1.21460e+03,2.99283e+02,4.32815e+00,3.85601e+00
2.18303e+03,1.71415e+03,1.70373e+03,1.01855e+01,-4.72412e+00
2.46960e+03,1.99850e+03,4.14538e+02,3.63823e+00,4.71611e+00
1.23425e+03,1.11294e+03,2.73928e+03,5.28812e+00,2.04960e+00
1.93869e+03,1.51963e+03,7.53416e+02,4.11516e-01,-6.87210e-01
2.33375e+03,2.93937e+03,1.32452e+03,1.01228e+01,-5.69002e+00
1.20692e+03,2.57933e+03,2.74163e+03,3.40448e+00,-3.37237e+00
1.23297e+03,2.37529e+03,1.42685e+03,1.47708e+00,3.61639e+00
1.64244e+03,1.35798e+03,1.47273e+03,1.24186e+01,-3.08142e+00
1.58447e+03,1.87696e+03,3.48305e+02,3.52529e+00,3.60419e+00
2.55496e+03,3.83266e+02,5.60664e+01,1.13385e+01,5.77443e+00
1.89060e+03,1.19085e+03,6.37684e+02,6.35246e+00,-4.48439e+00
1.33573e+03,6.83549e+02,9.46509e+02,1.23109e+01,4.57698e+00
1.64661e+03,5.76605e+01,2.20347e+03,4.70389e+00,2.06028e+00
7.32536e+02,1.53689e+03,1.01844e+03,1.97896e+00,6.14003e+00
2.38823e+03,1.78822e+02,1.88601e+03,4.29334e+00,4.24573e+00
8.94828e+02,2.23442e+03,1.03793e+03,7.71432e+00,4.81548e+00
2.67271e+03,1.11886e+03,1.80861e+03,9.05049e+00,-5.67942e+00
4.46154e+02,1.20716e+03,1.89869e+03,4.06469e-01,2.32115e+00
2.17876e+03,6.72618e+02,3.99336e+02,9.11390e+00,-3.63615e-02
9.85331e+02,8.50407e+02,1.59776e+03,5.49599e+00,5.21653e+00
1.71950e+03,2.92736e+03,2.84054e+03,1.19447e+01,-3.17387e+00
2.54151e+03,2.46253e+02,1.08752e+03,2.39057e+00,-6.08998e+00
1.35902e+03,9.01426e+02,2.04904e+03,5.97077e+00,-4.81438e+00
1.56864e+03,2.58082e+03,1.00953e+03,1.77277e+00,2.02208e+00
1.26988e+03,9.65206e+02,2.89484e+03,9.39822e+00,1.12567e+00
5.66531e+02,1.12176e+03,1.42315e+03,8.73378e+00,5.46087e+00
4.87372e+02,6.85544e+02,2.76021e+03,8.44313e+00,2.22130e+00
2.67980e+02,1.07653e+03,9.70466e+02,6.06401e+00,3.09486e+00
2.91978e+03,2.20752e+03,3.02082e+02,8.85086e+00,-6.13951e+00
5.85470e+02,5.84922e+02,1.74759e+03,9.64103e+00,-3.11562e+00
2.98179e+03,1.63304e+03,4.72549e+02,7.64798e+00,5.42471e+00
2.46442e+03,2.18820e+03,1.67315e+03,1.06580e+01,2.09571e+00
2.09707e+03,2.28437e+03,2.14851e+03,1.09002e+01,8.52152e-01
1.62962e+03,2.54367e+02,1.73575e+03,4.18499e+00,8.08670e-01
2.10206e+03,1.01626e+03,2.17471e+02,3.18361e+00,5.11349e+00
2.40071e+03,2.91435e+03,3.77676e+02,3.49833e-01,4.54698e+00
